,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
110,SH688505,0.5906482,0.6176724,0.60332805,5.720429e-05,19,-0.30342269625358514,-0.0757278320368904,-0.1793950097117545,0.0027615092532895812,19,0.5294117646020761,0.6428571427040817,0.5898106469018264,0.00146986547315925,19
111,SZ301047,0.59715545,0.61401755,0.6039079,1.9173338e-05,17,-0.12132989350859663,0.065188080724431,-0.02609098931873368,0.0016233818163936655,17,0.3999999999111111,0.5576923075850592,0.4947998624560874,0.001690332001778171,17
112,SZ300126,0.5978042,0.6174907,0.604268,3.2670403e-05,16,-0.14156848781666206,0.0014367369408264557,-0.0797676014022575,0.001568457560126064,16,0.3333333331481481,0.49999999989130434,0.4190638948055444,0.00298062668672494,16
113,SZ300699,0.6000839,0.6088079,0.6043028,7.723383e-06,10,-0.1001981473869062,-0.06352099199871516,-0.08278531945230347,0.00013249117265449586,10,0.3157894735180055,0.549999999725,0.4363787469724823,0.005041267717569141,10
114,SZ300529,0.5971943,0.6147055,0.6053713,2.1920869e-05,14,-0.18550812480010115,-0.08080108416370214,-0.1375850611338817,0.0011754525689595032,14,0.4489795917451062,0.6444444443012346,0.5284494641236028,0.003404536508051639,14
115,SZ300833,0.6024236,0.61098045,0.6054209,8.544331e-06,12,-0.008012669384466042,0.06877938476323744,0.037539865435211935,0.0004831492451854798,12,0.30555555547067903,0.5454545452892562,0.4143120814128241,0.0036155228974802697,12
116,SZ300244,0.60291106,0.611271,0.606484,6.2846143e-06,14,-0.3998522667219385,-0.2738095552547728,-0.3446666718783379,0.0016717046133578875,14,0.23333333325555555,0.4736842102770083,0.3134759290876742,0.003844768478508828,14
117,SZ300575,0.60151196,0.6159078,0.6070675,1.2177427e-05,14,-0.06933732564897833,0.060410673922428305,0.01328143884351589,0.0015480605491558286,14,0.449999999775,0.615384615147929,0.5329008479645401,0.003050351679513114,14
118,SZ300525,0.60128033,0.6174544,0.60732573,2.6698073e-05,14,-0.17151322652840947,-0.07692767595655149,-0.12880413244656846,0.0009377011822783565,14,0.4062499998730469,0.62499999984375,0.5286415180950456,0.004913227029853261,14
119,SH688188,0.5999208,0.61357164,0.60744834,1.816031e-05,14,-0.11947325299449571,0.004115423940531605,-0.06636564530158923,0.0015803899055485226,14,0.3220338982505027,0.5263157893813482,0.45228160368319476,0.00309211536244908,14
120,SZ300664,0.6057276,0.6089431,0.60756916,9.90928e-07,10,0.004470696450275602,0.08697870535111081,0.05014818863758199,0.0008767162988434211,10,0.39583333325086806,0.5789473682686981,0.47321297024307674,0.00217356371068644,10
121,SH688330,0.60471123,0.6126157,0.6083598,5.188315e-06,10,-0.08680342199008548,-0.007226089878356646,-0.06532922104788887,0.000669162992094334,10,0.5370370369375858,0.6444444443012346,0.577330688171291,0.0012108089341334412,10
122,SZ301355,0.6026512,0.61760944,0.60893667,1.9693834e-05,16,-0.274158632363405,-0.09076966549027418,-0.19639297722176688,0.0027316802303843594,16,0.4285714284183673,0.6774193546201873,0.55433039128815,0.003128543774107027,16
123,SZ300151,0.59997225,0.62139976,0.609201,4.015801e-05,15,-0.28137231389428746,-0.17768187696894694,-0.23411056834475738,0.0008054153398080518,15,0.37931034469678954,0.5675675674141709,0.46609621329733264,0.0029992476299105938,15
124,SZ300485,0.6057294,0.6160172,0.60942185,9.88227e-06,15,-0.13559350806036413,0.0006899786076329039,-0.08754939539785918,0.0013328098808074223,15,0.49999999986842103,0.6333333331222222,0.5573844147053876,0.0017358322863724625,15
125,SZ301356,0.5982787,0.62407064,0.60966235,5.493025e-05,18,-0.17046977256987356,-0.010376660072464149,-0.07661393663551892,0.002143394678778403,18,0.6071428569260204,0.7931034480023781,0.6753777647361546,0.002127677903525123,18
126,SH688570,0.60182434,0.61949396,0.6099596,2.705285e-05,18,-0.17042166983372822,-0.08148341950271762,-0.1307941184260105,0.0008521687010012004,18,0.47058823520184545,0.6530612243565181,0.5869073801834213,0.0025680460035993023,18
127,SH688799,0.6077179,0.6154334,0.611173,5.9868858e-06,13,-0.2149202715753716,-0.11304091890736208,-0.15352875703222138,0.0008086495634667148,13,0.45454545433884297,0.5749999998562499,0.5152221874353259,0.0014127999451651232,13
128,SZ300326,0.60362506,0.62327766,0.61161125,3.451463e-05,12,-0.15363192821628277,-0.061631867587490764,-0.10315165571516399,0.0006347865922514629,12,0.3913043477410208,0.5555555554012346,0.4748905964873546,0.0028550383156442077,12
129,SH688220,0.6066996,0.6296133,0.614316,3.9439525e-05,13,-0.0424518394115743,0.009389328198856291,-0.015750757060998134,0.00027527800360292607,13,0.42499999989375,0.5454545453305785,0.49152298310310905,0.0016680275548287401,13
130,SZ300767,0.61155987,0.61749,0.6149679,3.879708e-06,12,-0.1368208890791657,0.05675324003672898,-0.034680775093463935,0.003732240939919476,12,0.46153846118343195,0.649999999675,0.5596176116001649,0.0031964842469191183,12
131,SZ301222,0.60956836,0.62305385,0.6152346,1.4146093e-05,11,-0.030536183448460822,0.03438162895256338,0.002373604709227421,0.00043979969225108935,11,0.319999999872,0.5384615382544379,0.41396757908640786,0.003379298197687108,11
132,SZ300856,0.61311275,0.62247115,0.6162374,5.6816275e-06,12,-0.11630917447748498,-0.01494815369516042,-0.06502591492441452,0.00115894119471699,12,0.38095238077097504,0.5714285711564626,0.5121985466816737,0.003958494970152055,12
133,SZ300685,0.6108931,0.62376326,0.61747736,1.6123791e-05,18,-0.1226934321225517,-0.041822569277524986,-0.07859490632775366,0.0005592905402786734,18,0.3548387096201873,0.5344827585285374,0.44880922222288167,0.0026122391941266255,18
134,SH688257,0.61462516,0.62104684,0.61760354,4.7621297e-06,14,-0.05749967787069677,0.0690984341782297,-0.0006880287716046421,0.001302981681106735,14,0.4999999998611111,0.657142856955102,0.5677425120337521,0.002353897962286536,14
135,SZ300001,0.6122798,0.62804466,0.6178223,1.6853033e-05,18,-0.24453647674237233,-0.11827921229672733,-0.18376380954984128,0.0015804411764793634,18,0.371428571322449,0.5833333330902778,0.47322770595992875,0.0050514817312720455,18
136,SH688690,0.6139912,0.6266317,0.61801064,1.1439601e-05,16,-0.05324196147080572,0.0028663763909074057,-0.023262689498713247,0.00039171819382096654,16,0.4634146340333135,0.6222222220839506,0.5555247946305089,0.002111592614456097,16
137,SZ300838,0.61252815,0.6269558,0.6186652,2.0910311e-05,16,-0.12093503871752519,-0.014077072731337356,-0.08504593940023249,0.0006669762119251858,16,0.40740740725651575,0.6842105261357341,0.5690283652647291,0.005288196927399064,16
138,SH688266,0.612789,0.63102514,0.6187913,2.1400057e-05,17,-0.07298230731754889,-0.006609932297562693,-0.030324908765310406,0.00029874679288304765,17,0.2857142856122449,0.5573770490889546,0.4432319456556924,0.004081312801005057,17
139,SZ300677,0.61347216,0.6263588,0.6192278,1.4930217e-05,10,-0.17420826887053786,-0.07293276762795901,-0.11140392448502334,0.0009897058726707339,10,0.2820512819789612,0.4324324323155588,0.36592378812480836,0.0022965322399912122,10
140,SZ300841,0.6143653,0.62639576,0.6204423,1.0549501e-05,13,-0.18284595339058995,-0.09933474909481861,-0.15577602378893632,0.0007303770834765809,13,0.2571428570693878,0.47368421040166203,0.38511195329123665,0.004365656132653935,13
141,SH688317,0.6100578,0.6395421,0.6206379,5.8141097e-05,16,-0.11984445326387273,0.04263344808177475,-0.04336402279897969,0.0019971803694954545,16,0.49999999975,0.7391304344612476,0.6103814416759581,0.007115649816621715,16
142,SZ300601,0.61443704,0.63409835,0.62088376,3.234945e-05,18,-0.2331020218924662,-0.14972376835571977,-0.19897910405462188,0.0005428357271303183,18,0.24999999995833333,0.481481481303155,0.3479171028007346,0.004337407983456377,18
143,SZ300791,0.615343,0.63112694,0.6211117,1.3093384e-05,20,-0.08838417723862482,0.01807523471870841,-0.03297495321575689,0.0007310906085073689,20,0.2962962961865569,0.4615384614497041,0.3746191598213053,0.0026943559808754233,20
144,SZ300119,0.6188025,0.6277935,0.6221983,5.1532215e-06,15,-0.04651001883595561,0.046310053048895114,-0.018703983129358684,0.000815854282298492,15,0.37777777769382714,0.559999999888,0.5062271163166177,0.0024143058750412624,15
145,SZ300487,0.61758333,0.6318247,0.622237,1.791863e-05,17,-0.22389762735922775,-0.03505267220095053,-0.10236872563923499,0.0027661470840124984,17,0.380952380861678,0.5609756096192743,0.46738643685493925,0.002401500176308697,17
146,SZ300388,0.6172245,0.6328562,0.6229258,2.128726e-05,18,-0.07109103969144341,0.009680806333946912,-0.029418786005647155,0.0006010664408059217,18,0.26666666657777777,0.46153846142011834,0.36675260946568644,0.0030699836364783155,18
147,SZ300258,0.614718,0.63089013,0.6238916,1.5239822e-05,16,-0.18663606695165272,-0.033908648765831606,-0.10883809719795,0.0026235360399580235,16,0.28124999991210936,0.47619047607709747,0.3963886954742398,0.0027960427198408465,16
148,SZ300910,0.6211964,0.63210183,0.62390774,1.0561258e-05,13,-0.20151899403457174,-0.04213896880094699,-0.09559440051471052,0.002138563682276434,13,0.4062499998730469,0.59999999985,0.4888712869462179,0.003308490320836195,13
149,SZ300143,0.6186896,0.62708956,0.62413156,6.237322e-06,15,-0.069116991178777,0.07951802010163177,0.0022485271012312098,0.00124557769048796,15,0.4489795917451062,0.6666666665079365,0.5159553669236746,0.00386048602710328,15
150,SZ301345,0.6131927,0.64453626,0.62440675,6.862771e-05,17,0.09661330582393085,0.16167709283303958,0.12067878096646183,0.0003235802660845147,17,0.2162162161577794,0.49999999982142856,0.38711940754389856,0.007270391902221533,17
151,SZ301103,0.6197531,0.63065034,0.62465084,1.6989765e-05,10,-0.05982430264708627,0.008624418237182832,-0.022312740045800215,0.00035461057051582566,10,0.34615384602071003,0.5434782607514178,0.4591980780547969,0.004269911812381562,10
152,SZ301283,0.62272006,0.6288588,0.62504095,3.1708632e-06,15,-0.04333611548613005,0.07218670099907253,0.028025342443163976,0.0010720000236821615,15,0.46666666656296296,0.6071428569260204,0.5333800150015935,0.0020886843113713826,15
153,SH688190,0.6204646,0.6356603,0.62530273,1.3726573e-05,16,-0.09213703319555883,0.07337413472698756,-0.006031323748603141,0.002423905994132503,16,0.3260869564508507,0.459999999908,0.38018933838171703,0.001662374072965557,16
154,SZ301019,0.61980057,0.63035816,0.62550837,1.2115102e-05,10,-0.04879294191822968,0.0457157301742809,-0.008717311431240906,0.0008916196947679451,10,0.4590163933673744,0.5925925924828532,0.5107465571851447,0.0016228525805936798,10
155,SZ301322,0.61813533,0.6356588,0.6255346,1.9950954e-05,18,-0.053264736155314525,0.07625209701740218,-0.007463059674359043,0.0013810148796942554,18,0.5428571427020408,0.749999999765625,0.6328712277491847,0.0038938913625078575,18
156,SH688101,0.60952735,0.6354632,0.6262143,6.870611e-05,10,-0.1465368692384586,-0.054423369781751336,-0.10537951983973051,0.0008660902377311512,10,0.48648648635500363,0.6499999998375,0.5634273033767427,0.0028894643693521144,10
157,SZ300760,0.62023985,0.63539267,0.62724745,2.5365316e-05,12,-0.3279521617085623,-0.1360059527178893,-0.233596937819647,0.0025014331209955425,12,0.3255813952731206,0.4050632910879667,0.37046158633715237,0.0004299747617077866,12
158,SZ301190,0.6257322,0.6308893,0.62778723,2.929016e-06,9,-0.06277616201810243,0.03967904433700842,-0.011212856297877674,0.0011060581942133327,9,0.552631578801939,0.6756756754930606,0.6085204160126514,0.002418053628834987,9
159,SZ300138,0.6228695,0.63367,0.6278249,9.745242e-06,10,-0.15434064690199925,-0.006941479247055449,-0.08838790072470318,0.0025519554063647325,10,0.36111111101080245,0.4878048779298037,0.4370833020056863,0.002043649660323245,10
160,SZ300121,0.621556,0.63852805,0.6281215,2.5142324e-05,11,0.028666764192159962,0.08681695750121235,0.04974502751218679,0.0002605087385095429,11,0.34210526306786704,0.47368421040166203,0.4076179197614179,0.0015313707981116074,11
161,SH688050,0.6241636,0.6306595,0.6281297,3.5317878e-06,13,-0.058306549913002874,0.11620779050472732,-0.002948572726783879,0.002257269989475342,13,0.4262295081268476,0.6363636361707988,0.5302292028455038,0.003945394940946146,13
162,SZ300628,0.62493974,0.633702,0.6282225,1.137044e-05,12,-0.024545235753371846,0.05659716634327958,0.01007507654303943,0.000574520769640065,12,0.42105263146814403,0.6190476187528344,0.49913147997083374,0.0034536827580772967,12
163,SZ301439,0.62466884,0.633595,0.6286881,5.517897e-06,17,-0.09259704283824242,0.007450460411554022,-0.0461330527922502,0.0010287923051940922,17,0.4878048779298037,0.6222222220839506,0.5501070953768997,0.00129231488970086,17
164,SH688087,0.6207224,0.63668615,0.628696,2.197837e-05,15,-0.07201600863561565,0.03427945892550731,-0.027348207909207632,0.0008778003025999675,15,0.34545454539173553,0.4821428570567602,0.4059114046631019,0.00184141845996591,15
165,SH688006,0.61767054,0.64112043,0.62923354,5.431337e-05,12,-0.10795853704131415,-0.010674867282632082,-0.05512885031191378,0.0008258135552720012,12,0.3437499998925781,0.4999999998958333,0.40395254148084164,0.0032148813057171544,12
166,SZ301207,0.624595,0.63969177,0.629879,1.4594589e-05,20,-0.0320507737288574,0.060735740497023454,0.015640739217362493,0.0004331989991040506,20,0.2777777777006173,0.5094339621680313,0.41435961270118893,0.004006373531184662,20
167,SZ301353,0.6252869,0.635481,0.6302513,7.660255e-06,12,0.052859651906680155,0.1061668370422832,0.08149351924440335,0.00031096425075160405,12,0.41935483857440164,0.5714285712653061,0.499326700800178,0.0019231938428746203,12
168,SZ301272,0.62654984,0.63532525,0.63071984,6.2410154e-06,14,-0.07336880923376535,0.006150370412418285,-0.038222570539949874,0.0007488910328138243,14,0.36363636347107436,0.5769230767011834,0.47068926309826065,0.004170218271983149,14
169,SZ301305,0.6242879,0.64055336,0.63076764,1.5613467e-05,13,0.04496595506467784,0.11498299476294205,0.08333258828255664,0.00034971252552107535,13,0.39024390234384293,0.7142857140306123,0.5496194274599236,0.009852407615233006,13
170,SZ300595,0.6234708,0.639709,0.6307794,1.9106636e-05,13,-0.30034220250182886,-0.23034304599297306,-0.26383748155779585,0.0006715053240961477,13,0.2857142856462585,0.45161290308012486,0.35776700104048625,0.0026087589116514875,13
171,SZ301080,0.6280183,0.6335031,0.6310139,4.0267582e-06,13,-0.11346723044349911,-0.02267358583656322,-0.07042264062570575,0.0008489019561973347,13,0.3636363635261708,0.5476190474886621,0.4584621473404128,0.0028346277518972937,13
172,SH688119,0.6237769,0.63948303,0.6311012,2.1102167e-05,17,-0.17783806697526686,-0.060891444297280085,-0.12713293073470586,0.0009896270898659275,17,0.4878048779298037,0.6666666664646465,0.5666859958431834,0.002556074359201554,17
173,SH688557,0.62705266,0.64178205,0.63278216,1.9875164e-05,15,-0.07386991126974826,0.018189507644813228,-0.03417544941224735,0.0007554638085857248,15,0.41860465106544076,0.5897435895923734,0.48691942318587356,0.00222018068367869,15
174,SZ300908,0.62838143,0.63873124,0.6328076,8.7816925e-06,14,-0.061823096061019954,0.10401259734535781,0.01932801991197752,0.0019383884919018622,14,0.49999999982142856,0.6111111109413581,0.5498401742389589,0.0017234407641704163,14
175,SZ301256,0.6286828,0.6410361,0.63325673,1.4331303e-05,13,0.12041669967300152,0.24727149781847338,0.18166311645683939,0.0015606099045421993,13,0.38461538446745563,0.5909090906404958,0.485517806968529,0.0032702584781589554,13
176,SZ301246,0.6299642,0.63987476,0.63343877,6.787983e-06,17,-0.0550210366279486,-0.0027886711920761206,-0.028111630631419075,0.0002393791959604415,17,0.40384615376849115,0.5999999998,0.5038075907411861,0.002454547930827646,17
177,SH688278,0.6267618,0.640101,0.63371676,1.3544553e-05,13,0.004752848297872186,0.07149942941534192,0.03283140688541019,0.00036634931229729244,13,0.28260869559073726,0.499999999875,0.39078268173275876,0.004303043801956052,13
178,SZ300259,0.62562156,0.64459944,0.6338674,2.7544984e-05,18,-0.10692647642811104,-0.003293098648576219,-0.05702808326435443,0.0007771247316609728,18,0.4999999998076923,0.6874999997851562,0.5717870332387532,0.0023281591379528373,18
179,SZ300515,0.6300264,0.6378296,0.63444936,7.141968e-06,10,-0.08385249991883986,-0.017900022810371098,-0.046371038491258926,0.00039858289506902495,10,0.4594594593352812,0.657894736668975,0.5839041609854216,0.0033044066928764725,10
180,SZ300171,0.6313093,0.6381356,0.63449043,5.5897517e-06,12,-0.1716673691577234,-0.12389538548766585,-0.14891470941310533,0.00014758603306349186,12,0.352941176366782,0.5428571427020408,0.43642194546107355,0.0041198170585930284,12
181,SH688388,0.62452286,0.64768994,0.6349789,4.365659e-05,14,-0.13382471777892507,0.03498812139348443,-0.05879042199351434,0.0021570954343416646,14,0.41666666649305556,0.615384615147929,0.51773393678808,0.003080066932320812,14
182,SH688777,0.6298669,0.63958544,0.63497925,9.647225e-06,16,-0.18368679852341796,0.005551877451733005,-0.09778920271294829,0.0028864833321157455,16,0.38709677406867843,0.571428571292517,0.48111625062393915,0.0024995533456044234,16
183,SZ300358,0.6324764,0.6384493,0.63531864,3.6547679e-06,11,-0.16847473679942793,-0.08844076083632053,-0.1384930676254506,0.0006047357316258434,11,0.4166666665798611,0.615384615147929,0.4863102380548282,0.0036422558910848965,11
184,SZ300883,0.6315432,0.6432993,0.63609457,1.2435964e-05,17,0.059937968775883026,0.120594793368557,0.09063058654544898,0.00032637196764331324,17,0.41860465106544076,0.6551724135671819,0.5275478712971479,0.0028718239220880495,17
185,SH688396,0.63103163,0.6449363,0.6375566,1.6423952e-05,17,-0.14573675409041292,-0.03211098134921126,-0.09653384712500068,0.0011239261074167232,17,0.4042553190629244,0.5999999998285714,0.4859828459169404,0.0029816939345753664,17
186,SZ300234,0.63432753,0.64378524,0.6377222,9.302461e-06,13,-0.11935988778000052,-0.02073234674168918,-0.07849704413684472,0.0009476718001189765,13,0.38709677406867843,0.6071428569260204,0.5060268455117307,0.0031481000863844114,13
187,SH688269,0.6263184,0.64381206,0.63777864,1.8941648e-05,15,-0.09991625554863617,0.01863006005404815,-0.05034226608657337,0.0012337353315443628,15,0.3333333332323232,0.4634146340333135,0.37125456238512056,0.0013609462596122855,15
188,SZ300195,0.63359654,0.6425254,0.6378328,6.9053035e-06,12,0.026617990795167728,0.10199183387170908,0.07728805933352513,0.0005404915687752116,12,0.3684210524376731,0.559999999776,0.47769096131173466,0.003921111350676591,12
189,SZ301061,0.6338712,0.6484962,0.6379256,1.7577657e-05,11,-0.14864534366132426,0.025277399957381413,-0.054316400082597284,0.0021318421123911794,11,0.18181818165289254,0.36363636347107436,0.2794863355366489,0.0037684174741785966,11
190,SZ300124,0.63129187,0.6451391,0.63820153,1.1480924e-05,18,-0.2909593389571704,-0.07592165483943798,-0.18146893719924137,0.003126337390276485,18,0.3478260868809074,0.43076923070295864,0.38629467724378175,0.0007150547653274273,18
191,SH688285,0.63549495,0.6426312,0.6392497,4.7251306e-06,16,-0.05164113262989604,0.021953017990255536,-0.015462969031309523,0.0006017667070894564,16,0.459999999908,0.6744186044943212,0.578140128357194,0.003641448282623876,16
192,SZ300251,0.63109,0.64878005,0.6403585,3.2548327e-05,13,-0.220403274827047,-0.104781210808061,-0.17463649357334704,0.0009455239845931679,13,0.1999999999,0.4999999997222222,0.29961417984839495,0.009307904730700848,13
193,SZ300866,0.6341243,0.6481974,0.6406749,1.6453285e-05,13,-0.11950944147212751,-0.03939978642292732,-0.07844398234864326,0.0004807524961161183,13,0.3863636362758264,0.5178571427646683,0.43876715639159986,0.0017488811056949897,13
194,SH688298,0.6267446,0.6519613,0.6417891,5.613703e-05,15,-0.12231261483413132,-0.03395884818387985,-0.08079760562890355,0.0006834885456022999,15,0.4390243901368233,0.5999999998,0.5035591206688517,0.0024839051143289528,15
195,SH688187,0.6356933,0.65564466,0.6423915,2.6336553e-05,18,-0.12508767890456607,-0.03175973719897116,-0.0719785268305665,0.0008486836812240865,18,0.4571428570122449,0.6071428569260204,0.5280530516296573,0.0016573049604781643,18
